Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_Short,SMA_Long,Signal,Portfolio_Value
2023-03-01 00:00:00-05:00,245.9774923821407,246.144248340917,241.1022791735545,241.57313537597656,27565300,0.0,0.0,249.50395660400392,248.1014149983724,0,50000.0
2023-03-02 00:00:00-05:00,241.8478469475085,246.60533966295577,240.92577205898462,246.3208770751953,24808200,0.0,0.0,247.7176940917969,248.62095336914064,-1,50000.0
2023-03-03 00:00:00-05:00,247.38027427253473,250.74485066602082,246.59552875349422,250.421142578125,30760100,0.0,0.0,247.044775390625,249.40371754964193,0,50000.0
2023-03-06 00:00:00-05:00,251.53936705600412,255.15899387446288,251.09795243692292,251.97097778320312,24109800,0.0,0.0,246.92804565429688,249.96775614420574,0,50000.0
2023-03-07 00:00:00-05:00,251.41183036535284,252.77533463239405,248.5573413069621,249.30284118652344,21473200,0.0,0.0,247.0732192993164,250.36588439941406,0,50000.0
2023-03-08 00:00:00-05:00,249.19494687006076,249.68541087859464,246.0265535659087,248.86143493652344,17340200,0.0,0.0,247.2880416870117,250.76691080729168,0,50000.0
2023-03-09 00:00:00-05:00,250.94099934444543,254.60966035641655,246.78185938190114,247.50775146484375,26653400,0.0,0.0,247.04771118164064,251.169455464681,0,50000.0
2023-03-10 00:00:00-05:00,246.291423774854,247.9688024073323,242.87779825224976,243.84890747070312,28333900,0.0,0.0,246.9859130859375,251.2090072631836,0,50000.0
2023-03-13 00:00:00-04:00,242.68161486983738,252.99117915902178,241.04346667877925,249.0772705078125,33339700,0.0,0.0,247.35474395751953,251.41761932373046,0,50000.0
2023-03-14 00:00:00-04:00,251.85329566194966,256.09091233921646,250.98027023090745,255.81625366210938,33620300,0.0,0.0,248.47005920410157,252.02862091064452,0,50000.0
2023-03-15 00:00:00-04:00,255.02170430462056,261.39773710687786,254.26637049083152,260.3775634765625,46028000,0.0,0.0,250.35050201416016,252.62532450358074,0,50000.0
2023-03-16 00:00:00-04:00,260.15198138504354,271.2855233770392,258.2587969846053,270.9324035644531,54768800,0.0,0.0,252.81165466308593,253.41273396809896,0,50000.0
2023-03-17 00:00:00-04:00,272.95303899433276,277.9263212786572,271.05003625066047,274.1007080078125,69527400,0.0,0.0,255.1796112060547,253.91925557454428,1,50000.0
2023-03-20 00:00:00-04:00,271.6974326351298,272.187896607002,264.70341160654476,267.03802490234375,43466600,0.0,0.0,256.6863159179687,254.39420267740886,0,48778.155822753906
2023-03-21 00:00:00-04:00,269.6374678468421,269.7551744059868,264.3796786992098,268.5584411621094,34558700,0.0,0.0,258.6118759155273,254.97136535644532,0,49041.18783569336
2023-03-22 00:00:00-04:00,268.1857090207041,275.680013304396,266.98897566413984,267.0968933105469,34873300,0.0,0.0,260.4354217529297,255.14788309733072,0,48788.34005737305
2023-03-23 00:00:00-04:00,272.63919117418845,275.6996824231829,269.9514574375427,272.3645324707031,36610900,0.0,0.0,262.9210998535156,255.52705993652344,0,49699.64163208008
2023-03-24 00:00:00-04:00,271.9524869231275,275.27784742962956,270.02987629936445,275.218994140625,28172000,0.0,0.0,266.0581085205078,256.1028198242187,0,50193.46350097656
2023-03-27 00:00:00-04:00,275.1503053082786,276.09198781080295,270.26527306825443,271.10888671875,26840200,0.0,0.0,268.2612701416016,256.55853576660155,0,49482.41491699219
2023-03-28 00:00:00-04:00,270.53018284762516,270.87351368720647,266.86149121075977,269.9808654785156,21878600,0.0,0.0,269.6777313232422,256.70855000813805,0,49287.26724243164
2023-03-29 00:00:00-04:00,273.63966935521813,275.778115168562,273.1001709238038,275.1601257324219,25087000,0.0,0.0,271.15598754882814,257.00348205566405,0,50183.27926635742
2023-03-30 00:00:00-04:00,278.80921921277934,279.03481352881886,276.1116667967819,278.63262939453125,25053400,0.0,0.0,271.92601013183594,257.48511962890626,0,50784.022399902344
2023-03-31 00:00:00-04:00,278.3187257622944,283.75304559318363,277.6026375106462,282.8015441894531,32766000,0.0,0.0,272.79609375,258.3401601155599,0,51505.24465942383
2023-04-03 00:00:00-04:00,281.0555031510767,282.77212729380244,278.5345407324913,281.7519836425781,24883300,0.0,0.0,274.2674896240234,259.293950398763,0,51323.67068481445
2023-04-04 00:00:00-04:00,281.7519757409846,284.9105652724409,280.22173037151373,281.7029113769531,25824300,0.0,0.0,275.5819366455078,260.42234395345054,0,51315.18118286133
2023-04-05 00:00:00-04:00,280.3982947048252,281.67348922118816,277.52418264519775,278.9170837402344,22064800,0.0,0.0,276.7639556884766,261.49580637613934,0,50833.233001708984
2023-04-06 00:00:00-04:00,277.80866390039273,286.50949214324,276.65117582242345,286.0386657714844,29770300,0.0,0.0,278.13136901855466,262.70006001790364,0,52065.266693115234
2023-04-10 00:00:00-04:00,283.6941682719904,284.07674454726254,279.279992431104,283.8707580566406,23103000,0.0,0.0,278.9965454101563,264.0135223388672,0,51690.218658447266
2023-04-11 00:00:00-04:00,280.30017497191614,280.52579918788547,276.26857527576567,277.43585205078125,27276600,0.0,0.0,279.6292419433594,265.08175201416014,0,50576.979919433594
2023-04-12 00:00:00-04:00,279.35850689315987,281.53616835496916,276.58246375618245,278.0832824707031,27403400,0.0,0.0,280.4394836425781,266.1957580566406,0,50688.98538208008
2023-04-13 00:00:00-04:00,278.1813345252159,284.370987067152,277.76936157858967,284.3121337890625,24222700,0.0,0.0,281.3546844482422,267.6203913370768,0,51766.57666015625
2023-04-14 00:00:00-04:00,281.52635353888274,282.9781378461247,278.27948405144895,280.6827697753906,20987900,0.0,0.0,281.5596984863281,268.7657877604167,0,51138.696685791016
2023-04-17 00:00:00-04:00,284.40050688240177,286.0386701540409,280.70241833166546,283.29205322265625,23836200,0.0,0.0,281.60874938964844,269.861484781901,0,51590.10272216797
2023-04-18 00:00:00-04:00,286.00922123914864,286.19559997816526,281.5361913738526,282.8702392578125,20161800,0.0,0.0,281.7205749511719,270.89146016438804,0,51517.12890625
2023-04-19 00:00:00-04:00,280.5356257205043,283.53726339705304,279.11329789637085,282.94873046875,17150300,0.0,0.0,281.84515686035155,272.0129898071289,0,51530.70788574219
2023-04-20 00:00:00-04:00,279.8097365276155,283.51764349522205,279.642965581356,280.6533203125,23244400,0.0,0.0,282.01878051757814,273.0727193196615,0,51133.60192871094
2023-04-21 00:00:00-04:00,279.57427111402717,280.81021991519793,277.6614497296395,280.3099670410156,21676400,0.0,0.0,281.44591064453124,274.16612650553384,0,51074.20181274414
2023-04-24 00:00:00-04:00,276.70999180903164,279.5154616165311,273.40426904899283,276.3960876464844,26611000,0.0,0.0,280.6984436035156,275.25103251139325,0,50397.100677490234
2023-04-25 00:00:00-04:00,274.1792287517983,276.22936493295845,270.11817196073184,270.167236328125,45772200,0.0,0.0,279.97158203125,275.9540313720703,0,49319.50939941406
2023-04-26 00:00:00-04:00,291.0413759757721,293.85663480146826,287.14709026508365,289.7367248535156,64599200,0.0,0.0,281.1369262695313,277.0847137451172,0,52705.03091430664
2023-04-27 00:00:00-04:00,290.325287881764,299.3792649257392,289.6190184598168,299.01629638671875,46462600,0.0,0.0,282.6073425292969,278.37267150878904,0,54310.39678955078
2023-04-28 00:00:00-04:00,298.2119170093905,303.03806578134134,297.52525546706266,301.3999328613281,36469600,0.0,0.0,284.67905883789064,279.3882558186849,0,54722.7658996582
2023-05-01 00:00:00-04:00,301.11550358691363,302.7144211983591,299.33020723943775,299.7323913574219,21294100,0.0,0.0,286.3230926513672,280.2426452636719,0,54434.28121948242
2023-05-02 00:00:00-04:00,301.8904532238792,303.28335441543976,298.1138739067997,299.58526611328125,26404400,0.0,0.0,287.9945953369141,281.3275533040365,0,54408.828552246094
2023-05-03 00:00:00-04:00,300.7721438172862,302.7241809919645,298.29039713141395,298.594482421875,22360800,0.0,0.0,289.5591705322266,282.32875467936196,0,54237.42297363281
2023-05-04 00:00:00-04:00,300.3994232958919,301.8904532238792,297.61359097721964,299.58526611328125,22519900,0.0,0.0,291.4523651123047,283.4117004394531,0,54408.828552246094
2023-05-05 00:00:00-04:00,299.8893428831968,306.0201435685824,298.4669851499672,304.7253112792969,28197100,0.0,0.0,293.89389953613284,284.4903930664062,0,55298.0563659668
2023-05-08 00:00:00-04:00,304.2152733102697,304.283945470124,300.2523149240483,302.76348876953125,21318600,0.0,0.0,296.5306396484375,285.4085428873698,0,54958.661071777344
2023-05-09 00:00:00-04:00,302.12582546569627,304.1269269773573,300.4680547428102,301.1448974609375,21340800,0.0,0.0,299.62840576171874,286.4097432454427,0,54678.644775390625
2023-05-10 00:00:00-04:00,302.73401078657963,307.03048044641207,301.8021470979915,306.3536376953125,30078000,0.0,0.0,301.29009704589845,287.6221689860026,0,55579.7568359375
2023-05-11 00:00:00-04:00,304.1857677171531,305.1863034639446,300.419007926499,304.195556640625,31680200,0.0,0.0,301.8080230712891,288.5900166829427,0,55206.40881347656
2023-05-12 00:00:00-04:00,304.62718464295926,304.7252834320708,300.7525369252092,303.07733154296875,19774700,0.0,0.0,301.97576293945315,289.40484008789065,0,55012.95587158203
2023-05-15 00:00:00-04:00,303.2048636724934,303.98959413162356,301.7236527501709,303.5579833984375,16336500,0.0,0.0,302.3583221435547,290.0967213948568,0,55096.108642578125
2023-05-16 00:00:00-04:00,303.92091849850675,307.7269240462881,303.92091849850675,305.79449462890625,26730300,0.0,0.0,302.9792449951172,290.89813842773435,0,55483.02508544922
2023-05-17 00:00:00-04:00,307.0036775549358,309.10743681750125,305.47989738715967,308.6847229003906,24315000,0.68,0.0,303.98826904296874,291.7975321451823,0,55983.034576416016
2023-05-18 00:00:00-04:00,309.2057852767407,313.63945175242833,308.4094989697135,313.12823486328125,27276000,0.0,0.0,305.3425659179687,292.9379038492838,0,56751.762145996094
2023-05-19 00:00:00-04:00,311.37834159149793,313.35432671083794,311.0146096045722,312.9512634277344,27546700,0.0,0.0,306.1651611328125,293.8349904378255,0,56721.146087646484
2023-05-22 00:00:00-04:00,313.2068809214525,317.1293303008465,312.6268717902356,315.7431945800781,24115700,0.0,0.0,307.4631317138672,294.89740498860675,0,57204.15017700195
2023-05-23 00:00:00-04:00,314.612676200923,317.2571435018196,309.91359107162907,309.9234313964844,30797200,0.0,0.0,308.3409851074219,295.98032430013023,0,56197.331146240234
2023-05-24 00:00:00-04:00,309.4024010311534,311.14242845628706,307.3182622495086,308.53729248046875,23384900,0.0,0.0,308.5593505859375,296.9954579671224,0,55957.52911376953
2023-05-25 00:00:00-04:00,317.7683579312352,321.3664070243796,314.58321250494043,320.40301513671875,43301700,0.0,0.0,310.1800964355469,298.1984873453776,0,58010.29913330078
2023-05-26 00:00:00-04:00,318.5350972767318,327.75632087129475,318.39748274598566,327.2549743652344,36630600,0.0,0.0,312.5978607177734,299.7508941650391,0,59195.688079833984
2023-05-30 00:00:00-04:00,329.5554254864439,330.05677209197256,324.92513212254653,325.60345458984375,29503100,0.0,0.0,314.8024078369141,301.16127421061196,0,58909.975158691406
2023-05-31 00:00:00-04:00,326.6651841985823,330.25339298565933,321.78912277735026,322.8312072753906,45950600,0.0,0.0,316.5060791015625,302.49330647786456,0,58430.376373291016
2023-06-01 00:00:00-04:00,320.41279996560337,327.8841566682848,319.2232906882485,326.9502258300781,26773900,0.0,0.0,318.33262939453124,303.96002298990885,0,59142.96658325195
2023-06-02 00:00:00-04:00,328.5919458978105,331.7869311608408,326.92071083675313,329.72247314453125,25873800,0.0,0.0,319.99205322265624,305.5956614176432,0,59622.565368652344
2023-06-05 00:00:00-04:00,329.5455435788118,332.8290019187476,328.99502541409146,330.25335693359375,21307100,0.0,0.0,321.7222625732422,307.26044108072915,0,59714.408264160156
2023-06-06 00:00:00-04:00,329.6536491257751,329.6929804213879,326.54716679509426,328.0315856933594,20396200,0.0,0.0,322.9511016845703,308.98162434895835,0,59330.04183959961
2023-06-07 00:00:00-04:00,326.03600504343115,328.8279274839087,317.0408972156509,317.906005859375,40717100,0.0,0.0,323.7493591308594,310.5729166666667,0,57578.31652832031
2023-06-08 00:00:00-04:00,318.45642678636824,321.1107338594389,317.87641775949396,319.75408935546875,23277700,0.0,0.0,324.87103881835935,311.57349548339846,0,57898.03497314453
2023-06-09 00:00:00-04:00,319.48866106638036,324.4040226262237,318.9184923258724,321.2582092285156,22529000,0.0,0.0,324.95655822753906,312.314892578125,0,58158.24771118164
2023-06-12 00:00:00-04:00,323.0179388047992,326.4783730978262,319.6558477599043,326.23260498046875,24260300,0.0,0.0,324.8543212890625,313.1426483154297,0,59018.81817626953
2023-06-13 00:00:00-04:00,328.80823245588505,331.27575382243526,324.7973101956696,328.63128662109375,22951300,0.0,0.0,325.1571044921875,314.10594482421874,0,59433.790100097656
2023-06-14 00:00:00-04:00,328.6803912358667,333.30084307513505,327.17629180750674,331.6296081542969,26003800,0.0,0.0,326.0369445800781,315.17408955891926,0,59952.4997253418
2023-06-15 00:00:00-04:00,331.7672951050373,343.9180559623726,331.4920360241556,342.20751953125,38899100,0.0,0.0,327.5626739501953,316.6278574625651,0,61782.47839355469
2023-06-16 00:00:00-04:00,345.37296607001366,345.5204209141478,336.1615834609438,336.5351257324219,46552000,0.0,0.0,328.2439392089844,317.85951944986977,0,60801.15426635742
2023-06-20 00:00:00-04:00,333.5663176321454,336.28941757561955,330.17470560784415,332.32763671875,26375400,0.0,0.0,328.4513671875,318.77959696451825,0,60073.25866699219
2023-06-21 00:00:00-04:00,330.67606636446294,332.0130604612283,326.4488669428893,327.91363525390625,25117800,0.0,0.0,328.4395721435547,319.61793518066406,0,59309.63641357422
2023-06-22 00:00:00-04:00,328.4641322789384,334.36256644173795,327.69733703781395,333.9595031738281,23556800,0.0,0.0,330.044921875,320.7117553710938,0,60355.5715637207
2023-06-23 00:00:00-04:00,328.7000760810229,332.23914275155624,327.8055065902251,329.3489074707031,23146900,0.0,0.0,331.00440368652346,321.4782643636068,0,59557.93850708008
2023-06-26 00:00:00-04:00,328.0708925668433,330.42041978775774,322.9294135840349,323.0375671386719,21520600,0.0,0.0,331.1823394775391,322.10633138020836,0,58466.07662963867
2023-06-27 00:00:00-04:00,326.24237697831273,330.45976577699514,323.72571415230334,328.9065246582031,24354100,0.0,0.0,331.4497314453125,322.96730448404946,0,59481.40628051758
2023-06-28 00:00:00-04:00,328.99502786561385,332.2588355814836,328.1594102876184,330.1648864746094,20259500,0.0,0.0,331.60309143066405,323.8542012532552,0,59699.10287475586
2023-06-29 00:00:00-04:00,329.04414644357956,330.4204417692503,326.9895287786518,329.3783874511719,16997000,0.0,0.0,331.3779693603516,324.6403310139974,0,59563.03854370117
2023-06-30 00:00:00-04:00,332.03267152470943,336.92838241149826,331.4919937565217,334.77545166015625,26832800,0.0,0.0,330.6347625732422,325.51002197265626,0,60496.73065185547
2023-07-03 00:00:00-04:00,333.44828392332306,335.12932909598504,330.8726393895058,332.2685852050781,12508700,0.0,0.0,330.20810852050784,326.1480336507162,0,60063.04275512695
2023-07-05 00:00:00-04:00,329.417734623584,335.8666873183972,329.06384295177827,332.4259338378906,18172400,0.0,0.0,330.2179382324219,326.7971893310547,0,60090.264068603516
2023-07-06 00:00:00-04:00,331.5903044472357,337.183988734617,329.8207861493633,335.49310302734375,28161200,0.0,0.0,330.97588500976565,327.4555196126302,0,60620.884338378906
2023-07-07 00:00:00-04:00,333.5761156416205,336.00430553625574,331.29538059868645,331.51165771484375,21214800,0.0,0.0,330.73110046386716,328.1751271565755,0,59932.094299316406
2023-07-10 00:00:00-04:00,328.93602028459145,329.55536067649837,322.0446733856095,326.212890625,32791400,0.0,0.0,330.41749877929686,328.7643137613932,0,59015.40759277344
2023-07-11 00:00:00-04:00,325.45593589359305,327.22545415637865,321.4646644778311,326.8420715332031,26698200,0.0,0.0,330.79794921875,328.97894897460935,0,59124.25588989258
2023-07-12 00:00:00-04:00,330.9021549914973,335.86665829831014,329.9879049173375,331.49200439453125,29995300,0.0,0.0,331.05649719238284,329.12018330891925,0,59928.694274902344
2023-07-13 00:00:00-04:00,333.81205821506575,337.92129360338816,333.2811907244009,336.8595886230469,20567200,0.0,0.0,331.72596740722656,329.4953877766927,0,60857.28634643555
2023-07-14 00:00:00-04:00,341.70616139811665,345.48115613970265,338.48168484795,339.39593505859375,28352700,0.0,0.0,332.72772216796875,330.04754536946615,0,61296.074279785156
2023-07-17 00:00:00-04:00,339.82839186583254,341.1162140514301,336.4073198006957,339.8775634765625,20363900,0.0,0.0,333.23793334960936,330.47845662434895,0,61379.39599609375
2023-07-18 00:00:00-04:00,339.97592078654986,360.57129992405726,336.3779021410324,353.4046936035156,64738600,0.0,0.0,335.35154418945314,331.2678639729818,0,63719.58950805664
2023-07-19 00:00:00-04:00,355.6264109803811,356.3243839257748,346.47401010132427,349.0693054199219,39732900,0.0,0.0,337.01588134765626,331.8950622558594,0,62969.56735229492
2023-07-20 00:00:00-04:00,347.58485645640144,351.91036827934334,339.5236521492496,340.9982604980469,33778400,0.0,0.0,337.56639709472654,332.32728474934896,0,61573.27658081055
2023-07-21 00:00:00-04:00,343.2397402503529,344.3702675687518,334.077497807225,337.9508056640625,69405400,0.0,0.0,338.21031188964844,332.9954447428385,0,61046.06689453125
2023-07-24 00:00:00-04:00,339.99562147356863,341.04751622203986,336.5155365118462,339.26812744140625,26678100,0.0,0.0,339.5158355712891,333.6459126790365,0,61273.96356201172
2023-07-25 00:00:00-04:00,341.23427216529524,345.933387393559,339.2288259183692,345.0387878417969,41637700,0.0,0.0,341.33550720214845,334.4385986328125,0,62272.2878112793
2023-07-26 00:00:00-04:00,335.66022637997355,338.8355608783581,327.47121688450346,332.0523376464844,58383700,0.0,0.0,341.39154052734375,334.63258972167966,0,60025.631927490234
2023-07-27 00:00:00-04:00,334.7164688714893,335.55205632911367,323.479929635845,325.1216735839844,39635300,0.0,0.0,340.2177490234375,334.51560262044273,0,58826.627044677734
2023-07-28 00:00:00-04:00,328.02175941976105,334.25443442734047,327.5302232519615,332.6421813964844,28484900,0.0,0.0,339.54237365722656,334.549355061849,0,60127.674896240234
2023-07-31 00:00:00-04:00,331.2167760424693,331.9835713371964,327.7170105936494,330.23370361328125,25446000,0.0,0.0,338.57798767089844,334.1502278645833,0,59711.008239746094
2023-08-01 00:00:00-04:00,329.5160182255947,332.8093165466115,328.0512500473967,330.64654541015625,18311900,0.0,0.0,336.3021728515625,333.9539418538412,0,59782.42987060547
2023-08-02 00:00:00-04:00,327.9824769066263,327.9824769066263,320.8355207632289,321.95623779296875,27761300,0.0,0.0,333.5908660888672,333.6082285563151,-1,58279.00665283203
2023-08-03 00:00:00-04:00,320.4816007481319,324.2959264406298,320.4324591287807,321.13043212890625,18253700,0.0,0.0,331.6040832519531,333.3821217854818,0,58279.00665283203
2023-08-04 00:00:00-04:00,326.2620787423008,329.46690442388586,321.70060832431494,322.2314758300781,23741500,0.0,0.0,330.0321502685547,332.9911875406901,0,58279.00665283203
2023-08-07 00:00:00-04:00,322.8114972201717,325.50510614632094,321.97587963329613,324.52203369140625,17741500,0.0,0.0,328.5575408935547,332.8302917480469,0,58279.00665283203
2023-08-08 00:00:00-04:00,321.4253612522669,323.1850693457117,317.5324027335814,320.53076171875,22327600,0.0,0.0,326.10673828125,332.7467315673828,0,58279.00665283203
2023-08-09 00:00:00-04:00,320.9436693175295,321.5728200955336,315.6154033490083,316.77545166015625,22373300,0.0,0.0,324.5790496826172,332.3423624674479,0,58279.00665283203
2023-08-10 00:00:00-04:00,320.5013137379754,322.7034167316394,315.74324602110335,317.463623046875,20113700,0.0,0.0,323.81324462890626,331.9189870198568,0,58279.00665283203
2023-08-11 00:00:00-04:00,314.83877602320496,316.95237568031445,313.8065320039268,315.5760803222656,24355500,0.0,0.0,322.10663452148435,331.4589101155599,0,58279.00665283203
2023-08-14 00:00:00-04:00,315.9495827374207,318.57436866084987,314.6617305790593,318.5547180175781,18836100,0.0,0.0,320.93873596191406,330.9182189941406,0,58279.00665283203
2023-08-15 00:00:00-04:00,317.53239911449145,319.5870169204076,315.4679409838277,316.41168212890625,16966300,0.0,0.0,319.51524963378904,330.3896555582682,0,58279.00665283203
2023-08-16 00:00:00-04:00,316.03733554703456,319.603617653509,315.05218172043595,315.6432800292969,20698900,0.68,0.0,318.8839538574219,329.8302337646484,0,58279.00665283203
2023-08-17 00:00:00-04:00,315.7811727106464,317.0914138920389,311.5154403900697,312.1755065917969,21257200,0.0,0.0,317.98846130371095,329.0529805501302,0,58279.00665283203
2023-08-18 00:00:00-04:00,309.82101758009554,313.65328039991437,306.92466292217586,311.781494140625,24755000,0.0,0.0,316.94346313476564,328.3953084309896,0,58279.00665283203
2023-08-21 00:00:00-04:00,313.2099487204276,317.9780896310704,312.33317744873216,317.101318359375,24040000,0.0,0.0,316.2013916015625,328.0915893554687,0,58279.00665283203
2023-08-22 00:00:00-04:00,320.66757506765094,321.23895106672995,316.68754513415576,317.6726989746094,16084600,0.0,0.0,315.91558532714845,327.78594360351565,0,58279.00665283203
2023-08-23 00:00:00-04:00,319.012512305478,324.31264458594995,318.6578413021839,322.1452941894531,21166400,0.0,0.0,316.45256958007815,327.47438659667966,0,58279.00665283203
2023-08-24 00:00:00-04:00,327.9084513999614,328.0365262054767,315.20980436860924,315.21966552734375,23281400,0.0,0.0,316.228173828125,326.7530558268229,0,58279.00665283203
2023-08-25 00:00:00-04:00,316.697375267024,320.52960769740787,314.0670015423209,318.1849670410156,21684100,0.0,0.0,316.4890625,326.0460235595703,0,58279.00665283203
2023-08-28 00:00:00-04:00,320.8252107812668,321.30792655371766,316.94370215408395,318.8943176269531,14808500,0.0,0.0,316.5230224609375,325.34658203125,0,58279.00665283203
2023-08-29 00:00:00-04:00,317.1013096869728,324.09590767397725,317.1013096869728,323.53436279296875,19284600,0.0,0.0,317.23529052734375,324.3509043375651,0,58279.00665283203
